mint,creator_address,price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,liquidity_to_volume_ratio,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,token_supply,total_insider_networks,largest_insider_network_size,total_insider_token_amount,rugcheck_risk_level,pump_dump_risk_score,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,checked_at_utc,token_age_hours_at_signal,label_status,label_ath_roi,label_final_roi,label_hit_50_percent
35qgx3ichihvKwQeebownv2MURaqizG7MAVLFo4Kpump,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,9,0,0,0,discovery,LOW,0.0,1762765749,2025-11-10 09:09:09.025371+00:00,UNKNOWN,loss,18.151815181518156,-96.04455445544555,0
369ej6zaAn66vsjnEpSK8KdoY9CmkutvQRTv2VpLpump,5osYh3z2Hjvqut7CiUK5YM4Wp4KPJz12Hoy7A1MRrQ8x,0.0001317,131786.0,38419.56,456007.83,110.0,11.869158053866313,3.430179835479636,0.08425197435754557,0.0,35.0424097073745,38676.75765175192,0,0,1,999999767031258.0,0.0,0.0,0.0,unknown,18.0,5,3,0,0,alpha,LOW,4027.0,1763010399,2025-11-13 05:06:39.483364+00:00,1.12,loss,0.0,-94.32484616726559,0
37kNcpW82ZC6EGu99TxNt3UYzYN2FUSCcS9iUHiHpump,5b6B5vYDR1nvFRHDFPhDgmEtn7dmvf8xCc7vzMa6gczB,0.00029779896939805537,0.0,59527.09021667263,0.0,0.0,0.0,0.0,0.0,0.0,25.760691042142767,59527.09021667263,0,0,1,999992774941190.0,0.0,0.0,0.0,unknown,8.0,23,4,0,0,alpha,LOW,0.0,1762556804,2025-11-07 23:06:44.643637+00:00,UNKNOWN,win,108.92098555649956,-45.02973661852167,1
37kNcpW82ZC6EGu99TxNt3UYzYN2FUSCcS9iUHiHpump,5b6B5vYDR1nvFRHDFPhDgmEtn7dmvf8xCc7vzMa6gczB,1.620327543244368e-05,16207.0,14484.73,810.42,-3.28,0.05594995557390438,1.1189024579678049,17.87311517484761,0.0,69.42076943518055,14508.196027289006,0,0,1,999818570423180.0,4.0,442.0,1226905001067.0,unknown,55.0,8,6,1,0,alpha,LOW,728256.0,1763283090,2025-11-16 08:51:30.336765+00:00,UNKNOWN,win,108.92098555649956,-45.02973661852167,1
3F4hakpnZE1BVhHeaa8RAahf9W2x6LaH8ZxQDahqpump,2DBxngvYh1XDF6PBRhxuaABjAB42XT2ANdU6K7UcqjHK,1.257e-05,12578.0,11234.42,120422.22,-78.39,10.719042015520161,1.1195949590633072,0.09329191904949104,0.0,76.17485985754077,11024.930476018086,0,0,1,999999191716820.0,1.0,4.0,12629111875226.0,unknown,35.0,13,4,0,0,alpha,LOW,6126.0,1764335004,2025-11-28 13:03:24.414504+00:00,1.7,win,45.0279261128188,,1
3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,4NUtrrhrutn9r12aEJXqKKWDxW8CQxQK4NyGBBEw81XX,0.00035995685467586484,0.0,61521.648432345304,0.0,0.0,0.0,0.0,0.0,0.0,43.757386173778585,61521.648432345304,0,0,1,999999994252557.0,0.0,0.0,0.0,unknown,8.0,3,4,0,0,alpha,LOW,0.0,1762485803,2025-11-07 03:23:23.067788+00:00,UNKNOWN,loss,38.218390804597696,-44.70443349753695,0
3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,3,4,0,0,discovery,LOW,0.0,1762485530,2025-11-07 03:18:50.260505+00:00,UNKNOWN,loss,38.20260400127024,-50.80978088281994,0
3Hcz6DfJyLWEve3WVhP1JcPEpDwonS6iFxiwYJomJru5,UNKNOWN,2.6653638068667673e-06,2377.0,3217.67,1061069.56,-98.02,329.7633256362523,0.7387333070202973,0.0030324779084228933,0.0,95.91399833565185,3966.0301813352326,0,0,1,999655948405426.0,0.0,0.0,0.0,unknown,25.0,20,5,1,0,alpha,MEDIUM,28869.0,1763237908,2025-11-15 20:18:28.785052+00:00,UNKNOWN,loss,0.0,-49.16266227863085,0
3HvfNtusx42VTBB92GNcmMwEXsr2YZBewKFYogAVpump,3JkF5F4b4YrnGwx8ACfuKmq892gTrqaLbe6E4PyPXFUu,0.0003655,323672.0,66053.87,1495308.63,457.0,22.637714186920462,4.900121673415956,0.04417407127517214,0.0,39.66391300041514,80656.70437471023,0,0,1,885456890856162.0,1.0,136.0,8287070987.0,unknown,48.0,14,2,0,0,alpha,LOW,6585.0,1762959148,2025-11-12 14:52:28.802657+00:00,1.83,win,140.68257324071277,,1
3HwuPcznMavzQR7aUFbbDFWawZ94cfUdWApGxbjVpump,4KgKfQFQPonjEFg67ybtWbH8V6zbGP4ixyv9NThxa2b3,0.0003698183654608885,0.0,66835.56513790933,0.0,0.0,0.0,0.0,0.0,0.0,34.7997433808743,66835.56513790933,0,0,1,999954187978154.0,1.0,440.0,10052826261.0,unknown,30.0,19,3,0,0,alpha,LOW,0.0,1762456147,2025-11-06 19:09:07.479492+00:00,UNKNOWN,loss,43.263798348544114,-9.408952629291617,0
3Kr8rCsQK8tZh8iLtvdkZ3LJEDYk5MvvPZhRRuLJpump,UNKNOWN,1.198e-05,11983.0,10400.47,126732.79,-76.74,12.185294510728843,1.1521594697162725,0.0820661330031478,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,30.0,21,4,0,0,discovery,LOW,36845.0,1763759989,2025-11-21 21:19:49.542397+00:00,10.23,loss,40.25661587810747,-39.927826784282274,0
3LWp5o1yNb2pbZhmxQ3RTD4GuiZsU88hzAaMuiLXpump,7fB8pjN6mo9vJZmDMnjyVxruqh31g897xAYKDaBM98Lc,9.273e-05,92740.0,30747.03,153961.54,60.16,5.007362987579614,3.0162262826686024,0.19970591356776501,0.0,32.71712826971729,29542.793682879397,0,0,1,999999128445860.0,0.0,0.0,0.0,unknown,18.0,15,4,0,0,alpha,LOW,1937.0,1763135213,2025-11-14 15:46:53.914932+00:00,0.54,loss,3.2432481497987995,-96.4100075487976,0
3MGzZ3aeii5gNXQqHW5X4rCsMiqi5RBBqZJTT3E8pump,4EXGzzYPoFmP7qVMX7xk6t5HvrgxH9cwfeoJWncsdRBz,6.259436816319499e-05,62621.0,25870.09,132890.89,-37.92,5.136854568345144,2.4205945939886564,0.19467165883229465,5.448226873752792e-07,41.03009317386573,25858.445790135687,0,0,1,999978140752661.0,1.0,136.0,11469503430.0,unknown,45.0,20,5,1,0,alpha,LOW,119794.0,1763238764,2025-11-15 20:32:44.420609+00:00,UNKNOWN,loss,44.74145623419219,-81.80347476261093,0
3MHQYPkMKoCk5Zt2RDtN8siaRBKuH2CQroLYsFGNpump,83Ek9ueeSuPcjHwRWpk8Y5oUE69sMmgdYFjDwUu36kT,0.0003894925768529925,0.0,66593.41790819241,0.0,0.0,0.0,0.0,0.0,0.0,27.9282937353654,66593.41790819241,0,0,1,1000000000000000.0,10.0,65.0,1615847866405278.0,unknown,20.0,23,3,0,0,alpha,LOW,0.0,1762471062,2025-11-06 23:17:42.108451+00:00,UNKNOWN,win,74.89088575096278,3.902439024390256,1
3N9yhXyv7vnBBea1DcWHHbjipyVeedWvJuyUmz5Ypump,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,5.893420306780739e-05,0.0,26138.557838454348,0.0,0.0,0.0,0.0,0.0,0.0,38.81976518155155,26138.557838454348,0,0,1,999815801022435.0,1.0,7.0,1933923803676.0,unknown,15.0,16,5,1,0,alpha,LOW,0.0,1762618047,2025-11-08 16:07:27.789437+00:00,UNKNOWN,win,63.27050433010699,,1
3NTAF7kbrrmKhmB8FDiW5Vsoq5TUGT8BbPeiDQ6FskkH,C4ARzqpvZ4gR3ta89H5Yz7UyPTpRm22BL5U91e5dHTSf,9.485e-05,94859.0,31323.46,450496.52,61.31,14.382080395971583,3.0283691520668534,0.06953096996176573,0.0,35.33972374166647,28605.852382084304,0,0,1,999999891800833.0,0.0,0.0,0.0,unknown,18.0,9,4,0,0,alpha,LOW,3681.0,1763113144,2025-11-14 09:39:04.922808+00:00,1.02,loss,6.387535516137303,-94.93347217401366,0
3NczXZWS3pLri4W7zHk8mCVcxReBwyvDWZh5HfgVpump,B3ZSJaxg3fmrZJaphu5D1PjzMJH9dKP25AJNjgY3uzTv,8.515952241626058e-05,0.0,31238.419470188994,0.0,0.0,0.0,0.0,0.0,0.0,33.90797808280305,31238.419470188994,0,0,1,999998876649821.0,1.0,136.0,11341194084.0,unknown,38.0,19,3,0,0,alpha,LOW,0.0,1762456014,2025-11-06 19:06:54.889683+00:00,UNKNOWN,loss,0.0,-93.96527260612413,0
3QgxFXKrApagK29vt3mARQqEMZxd5NFEwh9KT8KBpump,32GZLsvrZEq3DG4n6CNw2H5U21Ly4359TA8A98GT1Fz6,0.00015584507568800642,136899.0,37791.29,427872.43,138.0,11.321985304021112,3.622501375316905,0.08832373237976562,0.0,31.988130378954676,40224.03726760707,0,0,1,999993702536238.0,2.0,5.0,67335555135703.0,unknown,8.0,9,6,1,0,alpha,LOW,4286.0,1763286029,2025-11-16 09:40:29.970440+00:00,UNKNOWN,loss,22.044279654219107,-51.291370827803505,0
3RMNfuMLUBWuSvGFifueazyaeZvWsYuRam1SfgoPpump,2gNrHDpCtJAEsS7BbG32kb8CcsUCcBnrVTLQ9HQyDMGz,3.545663387027134e-05,0.0,20203.29124325976,0.0,0.0,0.0,0.0,0.0,0.0,61.58868877519044,20203.29124325976,0,0,1,999455766104096.0,0.0,0.0,0.0,unknown,15.0,4,5,1,0,alpha,LOW,0.0,1762576643,2025-11-08 04:37:23.738215+00:00,UNKNOWN,loss,30.497441379496376,-88.21660633434627,0
3Rt9t4vM1KShncfMgya69ahrktmKewnHz11FUhdapump,J7rg11t2JLGMPT7XpLbiWkJ7M4cBSasBdXGpcjNBtFMk,0.000148,147980.0,59799.43,14113.43,28.52,0.23601278473724582,2.4746055271764296,4.237058603046885,0.0,42.80924532567172,56773.981245329414,0,0,1,999737484195238.0,3.0,9.0,94678642811290.0,unknown,15.0,20,0,0,0,alpha,LOW,7379758.0,1762807538,2025-11-10 20:45:38.280150+00:00,2049.93,loss,3.5064935064935034,-37.61688311688312,0
3TW2ZnaZEXWVz15b5dk5oP5PATuaRX82eBf5iFSVpump,AC3G8jgnXwMbeDV453AdojET6mWzEUSxBtv5dzEuGejH,2.8e-05,28002.09,10507.291313686572,243437.6,578.0,23.16844491433329,2.665015098946108,0.043162154546736296,0.0,54.912810729847195,10507.291313686572,0,0,1,999997525360305.0,1.0,4.0,25544100526619.0,unknown,35.0,15,3,0,1,alpha,LOW,37187.0,1764258016,2025-11-27 15:40:16.048968+00:00,10.33,loss,16.967811067781607,-80.15211436887306,0
3VfR2qj8hr1HxHGmQ3Lxzq8GYwgBfkQBK9gshaxZpump,BKMK4hUsezjWUS7yVyaRBYVqZpmKfCAavyT6S42UzVuj,3.134065931423742e-05,31350.0,17872.44,358325.07,-45.45,20.049029119694907,1.7540973700289386,0.0498777269477684,0.0,51.407397336369755,17868.139931988568,0,0,1,999994041399090.0,0.0,0.0,0.0,unknown,15.0,8,5,1,0,alpha,LOW,21455.0,1763195308,2025-11-15 08:28:28.686712+00:00,UNKNOWN,win,76.57569850552306,,1
3XzNoCvGon8xFphusCcuFEZyMPuvzfESrwEBEMHSpump,AXKD2Rd4rqkCAZo1yhnF1cmHs1jpNLXYhjVgFqFwMhn8,0.0002277,227740.0,51074.49,554115.14,257.0,10.849156594613085,4.458977466050078,0.0921730635261112,0.0,29.79574045395281,50310.0620964803,0,0,1,999985163935107.0,1.0,4.0,24566441662102.0,unknown,18.0,6,2,0,0,alpha,LOW,6108.0,1762928956,2025-11-12 06:29:16.866639+00:00,1.7,win,92.06108125646742,,1
3XzNoCvGon8xFphusCcuFEZyMPuvzfESrwEBEMHSpump,AXKD2Rd4rqkCAZo1yhnF1cmHs1jpNLXYhjVgFqFwMhn8,0.00044833109375570605,448364.0,72808.87,735395.0,129.0,10.100349037143415,6.158095847387825,0.09900647951101109,0.0,28.555415051735974,72435.43369608784,0,0,1,999983574807653.0,5.0,440.0,32390211337641.0,unknown,30.0,23,3,0,0,alpha,LOW,153458.0,1763076306,2025-11-13 23:25:06.615379+00:00,UNKNOWN,win,292.50944927262725,,1
3Yh5ZmJ8nLfpX3QBbDUdV8UAFhwGCDwJ52AmtFZVpump,2J4vPEQyiPyQuds5kukmsHVCbyTz4MJAmxqvS3vvKmdJ,0.0008315,828398.0,95316.1,1475895.58,236.0,15.484221238594529,8.69106058682636,0.06458187238422382,0.0,27.094392730064207,94669.12724578171,0,0,1,996089341322888.0,2.0,116.0,10317448690833.0,unknown,30.0,20,3,0,0,alpha,LOW,159031.0,1763670273,2025-11-20 20:24:33.240737+00:00,44.18,loss,21.812014990978874,-82.86378410902697,0
3bV6a2fBT9EzWBbXiphnLMmmAEQ1faYwppCY2Fnhpump,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,5,3,0,0,discovery,LOW,0.0,1763617778,2025-11-20 05:49:38.169440+00:00,UNKNOWN,win,55.277520152531764,,1
3caZDMoneWzrGRQ3LCaPEUpD1F8yE9w182DWC8mUpump,CwrdvV93qPim2NRR1mny17qJw8VtFhDpLYwxu32Djx2S,9.129e-05,91289.0,31136.86,906211.67,60.15,29.104144412763524,2.931862750450752,0.034359367718140285,0.0,34.95846872702964,32117.97841145635,0,0,1,999909051595673.0,2.0,136.0,22217639839154.0,unknown,48.0,10,1,0,0,alpha,LOW,42653.0,1764067130,2025-11-25 10:38:50.010243+00:00,11.85,win,45.92445279481438,,1
3caZDMoneWzrGRQ3LCaPEUpD1F8yE9w182DWC8mUpump,CwrdvV93qPim2NRR1mny17qJw8VtFhDpLYwxu32Djx2S,4.572e-05,45716.0,23465.42,264329.43,-72.19,11.264636644048988,1.9482284996390435,0.08877339159699318,0.0,31.416160892658084,47159.891515597716,0,0,1,999908989840135.0,2.0,136.0,22217639839154.0,unknown,38.0,9,3,0,1,alpha,LOW,212871.0,1764237348,2025-11-27 09:55:48.108198+00:00,59.13,win,245.7287035446371,,1
3cin2mTxaxL5hyK3ZDa7vdyioVKxD38htA5i3z9cpump,GoDtLQWSUDcQnJyRnVFwpZuwQdEYVYU7sdL4k2FwDPjc,1.154e-05,10332.0,10905.69,101475.92,-75.68,9.304860123476827,0.9473953505005185,0.10747071817629247,0.0,40.25201653776298,24911.471988228644,0,0,1,895057123551663.0,0.0,0.0,0.0,unknown,25.0,7,4,0,0,alpha,LOW,17901.0,1763105364,2025-11-14 07:29:24.932659+00:00,4.97,loss,26.497735108607955,-79.82770561715765,0
3czcdNF95AvSjB7wqsrJGxw2Xn9VjuBvGqy8tgbXpump,9SonQirFFo6HmS6QcUvQj36Q8Ni5WjQWLxQdisigo3Wr,3.4166212999677634e-06,3417.0,5838.01,97508.98,-94.07,16.70243456246221,0.5853021834494974,0.059871511321316254,1.2388844517084981e-08,94.04085856177838,5839.471112710289,0,0,1,999992250521439.0,0.0,0.0,0.0,unknown,25.0,15,5,1,0,alpha,LOW,13757.0,1763221190,2025-11-15 15:39:50.344443+00:00,UNKNOWN,loss,0.0,-16.68222844693433,0
3dYXT71bZn3JAmpzAYfJsDoyM16pfXFVeUPFDK9Ppump,sF2wwbFkuzD9mT6YfwXmLE14qyzJVaf2QEDg8dZkMvv,0.0001016120288676888,91597.0,31003.72,782818.52,62.7,25.249180420930134,2.9543874089947915,0.039605245925965066,0.0,31.59666609070525,32871.28709592004,0,0,1,998751723743267.0,1.0,4.0,101718463428220.0,unknown,8.0,23,6,1,0,alpha,LOW,16531.0,1763334698,2025-11-16 23:11:38.839342+00:00,UNKNOWN,win,133.56231599607457,,1
3g2QTxgnwNyPU1F4CHoj49VX6hpbT14MxHvLXoz4pump,3ebkT2JG6vATvxiqGYJwYUCLmF1ETGQjHq4YL9iqFMNv,5.294e-05,52942.0,24398.51,412597.63,-16.65,16.91077160039691,2.1698866037311295,0.059133907288803376,0.0,47.49452847435542,20553.802149696854,0,0,1,999999146234728.0,1.0,6.0,1642717702501.0,unknown,25.0,12,3,0,0,alpha,LOW,11506.0,1763036487,2025-11-13 12:21:27.532458+00:00,3.2,loss,9.499898772375717,-92.90506205068165,0
3hFEAFfPBgquhPcuQYJWufENYg9pjMDvgEEsv4jxpump,AesYaGM65jMzEazfFoYiWNWeouYWnam4XnbbK6nmg62x,0.0001133,111515.0,53792.03,5170.66,6.02,0.09612316173975959,2.073076624920086,10.403319885662565,0.0,45.199512200443955,53654.843704030325,0,0,1,984111736478552.0,1.0,19.0,28935461566562.0,unknown,15.0,19,2,0,0,alpha,LOW,7646012.0,1762977172,2025-11-12 19:52:52.131633+00:00,2123.89,win,57.369814651368046,,1
3hVhbSBbu49Vwah3BG1jnCXnVvTxKqM7GEhcJWjWpump,3XEqV3ygtPvQQu6GWxrpRuUdG8SbvVEtr6n3SYr7B5oS,8.472993755958016e-05,0.0,31782.41060931958,0.0,0.0,0.0,0.0,0.0,0.0,44.358075854148645,31782.41060931958,0,0,1,999873723422987.0,1.0,440.0,11388092380.0,unknown,38.0,20,3,0,0,alpha,LOW,0.0,1762461020,2025-11-06 20:30:20.614972+00:00,UNKNOWN,win,79.72312703583061,-28.208469055374596,1
3jLNswoRAe7AsY1B6nVH3bKnbUmSC12a6ffrRhUHeDUB,Fu8Fct9DKg1WMwoPLuSSg5q8y6nqtjP71pJunx1fEDWb,2.4793938760575787e-05,25324.0,16451.91,6357.01,-41.16,0.3863995122754744,1.5392741633038352,2.5879949850637325,9.29494564022337e-19,59.239733119425956,17066.3968175279,0,0,1,9.999545301027323e+17,0.0,0.0,0.0,unknown,25.0,20,5,1,0,alpha,LOW,597763.0,1763238399,2025-11-15 20:26:39.556478+00:00,UNKNOWN,win,52.416283531719145,,1
3jURk8RVFTBBQR3SDhrkpLned5s3rKRJffgFk2Empump,DozAQdUrj1UURTSmJxfgz1ZcYgNqzszAK2EsHnRNKcgL,0.01203,12037243.0,334990.29,535130.2,17572.0,1.597449884293661,35.93311018059658,0.6259977291507749,0.0,10.197560520553232,333648.05866690713,0,0,1,999999999999997.0,0.0,0.0,0.0,unknown,10.0,4,4,0,0,alpha,LOW,8403.0,1763700395,2025-11-21 04:46:35.176493+00:00,2.33,win,45.672642503794165,,1
3uiUxoxDxHeNous3ssDhv5V3TYp3dUAgNS7W7xn3pump,FwxRaqRKZHSFx8NwUiqETENEEyUVyscEaMuDA8TP9xHr,3.416e-05,34163.0,17408.04,41488.34,-34.41,2.383286113772716,1.9624840016452167,0.4195887326415085,0.0,49.8123562518648,17284.730049884616,0,0,1,999970535744445.0,0.0,0.0,0.0,unknown,25.0,5,5,1,0,alpha,LOW,31815.0,1763789046,2025-11-22 05:24:06.880841+00:00,8.84,loss,25.876625105235274,-91.41143460571162,0
3vn4EkdoWbp7h1aYY5r2swGu5mcyg9HYAmXNHEtCpump,DXBCUP6Bx9BMzP6XSUwEFV4a4SMD2KPCyxrjFfQHRCsJ,0.0001179,117966.0,37819.02,1029463.85,80.62,27.220796572729807,3.119224136426592,0.03673661780352948,0.0,32.16566204460329,41715.56731420762,0,0,1,999999428312361.0,0.0,0.0,0.0,unknown,18.0,21,1,0,1,alpha,LOW,15396.0,1762898388,2025-11-11 21:59:48.718460+00:00,4.28,loss,4.195804195804191,-89.63286713286713,0
3wppuwUMAGgxnX75Aqr4W91xYWaN6RjxjCUFiPZUpump,HTM87R4mgjDdiF6Yfn8duK9vbDmZxiPCTRbGvm7eCAJY,0.0008995995711790891,0.0,103936.08864122476,0.0,0.0,0.0,0.0,0.0,0.0,22.922293659256983,103936.08864122476,0,0,1,999999966996868.0,1.0,9.0,105797015601213.0,unknown,0.0,4,5,1,0,alpha,MEDIUM,0.0,1762575344,2025-11-08 04:15:44.847760+00:00,UNKNOWN,win,3193.1696285663,1588.9392897499931,1
3wppuwUMAGgxnX75Aqr4W91xYWaN6RjxjCUFiPZUpump,HTM87R4mgjDdiF6Yfn8duK9vbDmZxiPCTRbGvm7eCAJY,0.00014324975785829364,142917.0,52280.63,77328.72,-24.04,1.4791084193132333,2.733651067326465,0.6760829611559586,0.0,37.14434698206707,51875.60490884415,0,0,1,983058674291701.0,7.0,440.0,190467641528984.0,unknown,38.0,15,5,1,0,alpha,MEDIUM,649977.0,1763222075,2025-11-15 15:54:35.533604+00:00,UNKNOWN,win,3193.1696285663,1588.9392897499931,1
3wppuwUMAGgxnX75Aqr4W91xYWaN6RjxjCUFiPZUpump,HTM87R4mgjDdiF6Yfn8duK9vbDmZxiPCTRbGvm7eCAJY,6.438e-05,63288.0,35137.37,13319.64,-20.33,0.3790733341738439,1.8011592785686577,2.638011988311997,0.0,51.284379695642855,34438.45041253988,0,0,1,982933480027701.0,8.0,450.0,350381974357396.0,unknown,45.0,5,2,0,0,alpha,LOW,1563904.0,1764136002,2025-11-26 05:46:42.312173+00:00,434.42,win,3193.1696285663,1588.9392897499931,1
3wppuwUMAGgxnX75Aqr4W91xYWaN6RjxjCUFiPZUpump,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,3,5,1,0,discovery,LOW,0.0,1762573930,2025-11-08 03:52:10.092867+00:00,UNKNOWN,win,869.9074074074074,318.2098765432099,1
3xNiCetFqYAF3fanw9ZnjxCgKKiTrfxNHrGiW9sJpump,FyXpJqcgovPD8k8YPCaa6hVLBgX6WEKCNgi9MzZ3owxh,1.456e-05,14561.0,11816.44,61022.08,-74.22,5.164167888128743,1.2322662324693392,0.19364203907831395,0.0,63.47197708357478,11811.150735164754,0,0,1,999886823215125.0,1.0,4.0,11795273193448.0,unknown,35.0,20,5,1,0,alpha,LOW,34716.0,1764446846,2025-11-29 20:07:26.803480+00:00,9.64,win,45.05106893631973,,1
4162i3cvZtW49TVU5LuJzGe2G8vJtKYwRZUyNvZspump,4dnWLzmdkLeuDe6hwRBpPqrDbQZ59hpoBu8JLztAescf,0.0002168,216875.0,47829.64,658171.57,268.0,13.760746892512675,4.534322231988366,0.07267047405283701,0.0,34.87103468409905,35011.698509771886,0,0,1,999997775109484.0,0.0,0.0,0.0,unknown,18.0,21,3,0,1,alpha,MEDIUM,11681.0,1764280602,2025-11-27 21:56:42.134716+00:00,3.24,win,78.89102792875997,,1
4162i3cvZtW49TVU5LuJzGe2G8vJtKYwRZUyNvZspump,4dnWLzmdkLeuDe6hwRBpPqrDbQZ59hpoBu8JLztAescf,0.0001461,146162.0,41046.84,771476.71,-55.68,18.795032942852604,3.5608587652545243,0.05320554654203365,0.0,34.51509599869653,41763.1697239441,0,0,1,999968781815213.0,0.0,0.0,0.0,unknown,8.0,5,5,1,0,alpha,LOW,124630.0,1764393551,2025-11-29 05:19:11.897018+00:00,34.62,win,392.69295561006726,37.30381479402979,1
42d245pXpJDhAkX5QKTcLxPB6QxET6KbbsDas71Tpump,4iDS1kEgFG2rZzpJD7BNKzrQGNXwu3kcx5qN6v3ozdq1,0.00014089908401879525,0.0,44369.105419181295,0.0,0.0,0.0,0.0,0.0,0.0,38.66700939493089,44369.105419181295,0,0,1,999783626436926.0,2.0,440.0,11996676033658.0,unknown,38.0,22,3,0,0,alpha,LOW,0.0,1762466581,2025-11-06 22:03:01.601305+00:00,UNKNOWN,loss,16.194393718067598,-82.94193951589293,0
43HrFRr1QA2bATNwiSPyNp3q9gzHnXVdSJtw4daBpump,8LrLUczV6gu1BzQiNmiGUBxcTeU1AycgL76bDssThCU7,4.833e-05,48334.0,23102.22,115380.25,-25.15,4.994336042163913,2.092179885742582,0.20022681524784355,0.0,47.19999001572068,19527.499381001515,0,0,1,999973509082098.0,1.0,4.0,10259854232481.0,unknown,25.0,7,2,0,0,alpha,LOW,1110.0,1762931054,2025-11-12 07:04:14.450658+00:00,0.31,win,50.123728347539185,-84.29199890019248,1
45EtTScVEKxdmrf5tf9wkzTYb32QcxPAkmbCYB1fpump,6tDqZ3xbN3hbxa3hTbt5BPwXSmry91y6fFv7D7Pg9zSa,0.01718,17183313.0,420491.48,1281863.29,24182.0,3.048488140592052,40.8648303646961,0.3280314548987513,0.0,10.568860529625132,288572.3976637701,0,0,1,999999999999997.0,0.0,0.0,0.0,unknown,10.0,2,3,0,0,alpha,LOW,5720.0,1763606899,2025-11-20 02:48:19.829155+00:00,1.59,win,111.6728429080165,,1
478ry46e1ettBS2MMZHyJwhvv2ahjKRudfLam3B1pump,BgnVpECFG1TTa55TBksMpuzGr6vz8C1dqTXcTbQ6igPs,5.3013366718557406e-06,5301.0,7500.39,3283.94,-0.91,0.4378358991999083,0.7067632483110878,2.283960730098601,0.0,88.38672326250496,7499.850193463797,0,0,1,999799926468148.0,2.0,442.0,110402203315.0,unknown,55.0,12,6,1,0,alpha,LOW,823553.0,1763296154,2025-11-16 12:29:14.441259+00:00,UNKNOWN,loss,16.74839683138438,-36.43907959260657,0
48WduMWSMcCbms6e1Xa877KB6MePV1DtmbXBz6xhpump,5XbMLFh4LcjP3zMfB5WUFHpMPUJCK2UBs54i8kVQnJTv,4.970448738578758e-05,0.0,24276.35600552825,0.0,0.0,0.0,0.0,0.0,0.0,44.21354886610568,24276.35600552825,0,0,1,999997853999588.0,3.0,440.0,148321167084.0,unknown,45.0,17,3,0,0,alpha,LOW,0.0,1762450843,2025-11-06 17:40:43.480143+00:00,UNKNOWN,loss,4.068834148583136,-95.69236980218005,0
48Yd7G8UixJwBT4qF8C6TM9QgNHvcZPgG3dPn9fkpump,5kaLV6tCwYxjJyhpJfZVPVjiw819JVZygYyWYcoTYNXA,0.0001399865125546343,0.0,45596.219409754194,0.0,0.0,0.0,0.0,0.0,0.0,28.14971787913595,45596.219409754194,0,0,1,999993057672301.0,0.0,0.0,0.0,unknown,8.0,23,3,0,0,alpha,LOW,0.0,1762470582,2025-11-06 23:09:42.479425+00:00,UNKNOWN,loss,3.5761589403973475,-92.24503311258277,0
48yjoFSJ8m6jgDorrYvwfxoLCPAuML9sGz975ZAJtbBY,ANAUcDCU3Jfao3mtxBdttjEH7F3Ja7SyjGBKUa9Cruc5,0.00011145324842812308,0.0,49412.909311018346,0.0,0.0,0.0,0.0,0.0,0.0,38.013893809665376,49412.909311018346,0,0,1,999857938422730.0,5.0,440.0,19775933843623.0,unknown,45.0,23,4,0,0,alpha,LOW,0.0,1762558689,2025-11-07 23:38:09.341169+00:00,UNKNOWN,loss,13.497669267906037,-26.50104002427081,0
4AiPwuRFVAwoxe1YPBVENhEmMHiZszpiuWbjYMRCpump,BDH9scgjr8BhFcCwTgrVgqDLiTeYUUf8Fa4jBBa83ZAF,9.334080247362497e-05,85413.0,31986.92,2003410.59,46.54,62.63218184182785,2.6702477137529965,0.01596623286293001,0.0,60.95558525087694,32548.500229465448,0,0,1,999999878491800.0,1.0,31.0,442814648840000.0,unknown,18.0,15,5,1,0,alpha,HIGH,18816.0,1763220973,2025-11-15 15:36:13.538893+00:00,UNKNOWN,win,99.5911702737313,,1
