price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,rugcheck_risk_level,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,mint,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,is_new_token,label_status,label_ath_roi,label_final_roi,label_hit_50_percent,label_token_age_hours,label_tracking_duration_hours
3.3257175899191036e-05,0.0,0.0,0.0,0.0,0.0,57.004522684548725,20478.53755148496,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762557265,FN3iSWdie6sBPKePryuTCevDMxWRyZBDSPdebSYepump,0.0,0.0,1,loss,27.184447571389647,-62.382165605095544,0,1.61,24
0.00023312145206409813,0.0,0.0,0.0,0.0,0.0,54.27206697302077,54477.61250034056,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762557368,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
6.99097229297078e-05,0.0,0.0,0.0,0.0,0.0,43.415151026976716,29344.568402556375,0,0,0,unknown,23,4,0,0,alpha,LOW,0.0,1762557382,HohE9FsiB2Mxaa5jjVwtqxym7y17ac4jYTS48pRGxahq,0.0,0.0,1,win,305.0247430529121,5.82413399314808,1,10.09,24
0.0006417398185018781,0.0,0.0,0.0,0.0,0.0,23.732935415424908,100341.15611097009,0,0,0,unknown,0,5,1,0,alpha,CRITICAL,0.0,1762561394,E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,0.0,0.0,1,win,104.62781586679726,22.159647404505396,1,2.56,24
0.00033186466915644994,0.0,0.0,0.0,0.0,0.0,31.166429415278223,71163.50455537744,0,0,0,unknown,0,5,1,0,alpha,LOW,0.0,1762561624,HsfJnaBfRhBUTQCzCpXdL5codokZw6nwwWFnkzeWpump,0.0,0.0,1,win,4553.085326247416,2312.1641570711545,1,6.1,24
5.3002761298834627e-05,0.0,0.0,0.0,0.0,0.0,46.53044597367562,25463.941784751736,0,0,0,unknown,0,5,1,0,alpha,LOW,0.0,1762563100,HohE9FsiB2Mxaa5jjVwtqxym7y17ac4jYTS48pRGxahq,0.0,0.0,1,win,305.0247430529121,5.82413399314808,1,10.09,24
7.169907538059793e-05,0.0,0.0,0.0,0.0,0.0,37.519448591499945,30755.54175294716,0,0,0,unknown,1,5,1,0,alpha,LOW,0.0,1762564394,3NczXZWS3pLri4W7zHk8mCVcxReBwyvDWZh5HfgVpump,0.0,0.0,1,loss,12.7878978145119,-55.2762119503946,0,2.41,24
0.0007768704612429994,0.0,0.0,0.0,0.0,0.0,24.430406596076967,106811.44699110258,0,0,0,unknown,1,5,1,0,alpha,MEDIUM,0.0,1762565503,EMAGfmV5bMzYEtgda43ZmCYwmLL7SaMi2RVqaRPjpump,0.0,0.0,1,win,1000.6363770904247,585.8073109368062,1,0.9,24
0.0004965024108021604,0.0,0.0,0.0,0.0,0.0,25.28506356197251,91667.4541327715,0,0,0,unknown,1,5,1,0,alpha,CRITICAL,0.0,1762565503,E5UdugdLvgsccqe3pdq1ivNBTZhaxwthjvnE85Kzpump,0.0,0.0,1,win,104.62781586679726,22.159647404505396,1,2.56,24
4.695301021444868e-05,0.0,0.0,0.0,0.0,0.0,48.05344075360747,24000.22902327907,0,0,0,unknown,1,5,1,0,alpha,LOW,0.0,1762565503,HohE9FsiB2Mxaa5jjVwtqxym7y17ac4jYTS48pRGxahq,0.0,0.0,1,win,305.0247430529121,5.82413399314808,1,10.09,24
0.0002756500224963004,0.0,0.0,0.0,0.0,0.0,29.253684510779948,65529.408222850776,0,0,0,unknown,1,5,1,0,alpha,LOW,0.0,1762565503,HsfJnaBfRhBUTQCzCpXdL5codokZw6nwwWFnkzeWpump,0.0,0.0,1,win,4553.085326247416,2312.1641570711545,1,6.1,24
0.00015348544968915142,0.0,0.0,0.0,0.0,0.0,56.17448867314056,44281.70731994364,0,0,0,unknown,1,5,1,0,alpha,LOW,0.0,1762566044,3GnuXqzqT1XYhSeWrHcvDKE4JyqYMhLecsKKsqjridev,0.0,0.0,1,loss,38.218390804597696,-44.70443349753695,0,3.64,24
